S NO,"APPLN
NO","AGGR
MARK",RANK,"COMMU
NITY","COLLEGE
CODE","BRANCH
CODE","ALLOTTED
CATEGORY",CLG NM,BRNCH
17752,261510,174.5,28303,MBC,2653,CS,MBC,"Knowledge Inst of Tech, KIOT Campus, Kakapalayam Post, Salem DT 637504",Computer Science and Engg
17753,357122,174.5,28304,BC,2725,CS,OC,"Sri Ramakrishna Inst of Tech (Aut), Pachapalayam, Coimbatore DT 641010",Computer Science and Engg
17754,255078,174.5,28308,BC,2706,AD,OC,"Dr. Mahalingam Clg of Engg and Tech (Aut), Mackinaickenpatti Post, Pollachi TK, Coimbatore DT",Artificial Intelligence and Data Science
17755,214486,174.5,28309,MBC,1309,AD,MBC,"Meenakshi Sundararajan Engg Clge, Kodambakkam, CHN 600024",Artificial Intelligence and Data Science
17756,338697,174.5,28311,SC,1399,EE,SC,"CHN Inst of Tech, Puduper Village, Nandambakkam Post, Kundrathur, CHN 600069",Electrical and Electronics Engg
17757,230783,174.5,28313,BC,1112,CB,BC,"R M D Engg Clge, Kavaraipettai, Gummidipoondi, Thiruvallur DT 601206",Computer Science and Business System
17758,275745,174.5,28314,BC,2710,EC,BC,"Karpagam Clg of Engg (Aut), Othakkalmandapam, Coimbatore DT 641032",Electronics and Communication Engg
17759,331827,174.5,28315,BCM,2,TX,BCM,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Textile Tech
17760,245775,174.5,28316,MBC,2328,CS,OC,"K S R Institute for Engg and Tech, Thokkavadi, Namakkal DT 637215",Computer Science and Engg
17761,279644,174.5,28317,BC,1309,AD,BC,"Meenakshi Sundararajan Engg Clge, Kodambakkam, CHN 600024",Artificial Intelligence and Data Science
17762,411694,174.5,28319,BC,2702,BT,OC,"Bannari Amman Inst of Tech (Aut), Sathyamanagalam, Erode DT 638401",Bio Tech
17763,395451,174.5,28323,MBC,2711,AL,MBC,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Agricultural and Irrigation Engg (SS)
17764,282493,174.5,28324,OC,4962,AD,OC,"National Engg Clge (Aut), Kovilpatti, Thoothukudi DT 628503",Artificial Intelligence and Data Science
17765,285657,174.5,28325,MBC,1128,CS,MBC,"R M K Clg of Engg and Tech, Puduvoyal, Gummidipoondi TK, Thiruvallur DT 601206",Computer Science and Engg
17766,322048,174.5,28327,BC,2342,EC,OC,"Sri Ranganathar Institute of Engg and Tech, Thudialur-Kovilpalay Road, Coimbatore DT 641110",Electronics and Communication Engg
17767,378873,174.5,28328,BC,3011,PH,OC,"University Clg of Engg,BIT Campus,Anna university ,Tiruchirappalli DT 620024",Pharmaceutical Tech
17768,211264,174.5,28329,BC,5010,EC,OC,"Anna University Regional Campus - Madurai, Kanyakumari NH, Keelakuilkudi, Madurai DT 625019",Electronics and Communication Engg
17769,345585,174.5,28335,MBC,1505,EC,OC,"C Abdul Hakeem Clg of Engg and Tech, Melvisharam, Vellore DT 632509",Electronics and Communication Engg
17770,258748,174.5,28336,BC,4960,EE,OC,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Electrical and Electronics Engg
17771,278164,174.5,28337,BC,2369,EC,OC,"Government Clg of Engg, Chettikkarai Post, Dharmapuri DT 635 704",Electronics and Communication Engg
17772,212483,174.5,28339,MBC,2607,AD,OC,"K S Rangasamy Clge of Tech (Aut), Tiruchengode, Namakkal DT 637215",Artificial Intelligence and Data Science
17773,321644,174.5,28340,BC,2710,CD,BC,"Karpagam Clg of Engg (Aut), Othakkalmandapam, Coimbatore DT 641032",Chemical and Electro Chemical Engg (SS)
17774,253772,174.5,28341,BC,2025,EE,OC,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road,, Somayampalayam,",Electrical and Electronics Engg
17775,228316,174.5,28344,MBC,2764,IT,MBC,"K P R Institute of Engg and Tech, Kollupalayam Village, Arasur Panchayat, Coimbatore DT 641407",Information Tech
17776,259124,174.5,28345,BC,4962,EC,OC,"National Engg Clge (Aut), Kovilpatti, Thoothukudi DT 628503",Electronics and Communication Engg
17777,295707,174.5,28346,MBC,2739,IT,MBC,"Sri Eshwar Clg of Engg (Aut), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore DT 641202",Information Tech
17778,207974,174.5,28348,BC,2726,IT,OC,"SNS Clge of Tech (Aut), Kalappatti Post, Coimbatore DT 641035",Information Tech
17779,243720,174.5,28349,BC,3819,EC,OC,"Saranathan Clg of Engg, Panjappur, Tiruchirappalli DT 620012",Electronics and Communication Engg
17780,291566,174.5,28351,BC,2750,CS,BC,"KIT-Kalaignar Karunanidhi Inst of Tech (Aut), Kannampalayam, Coimbatore DT 641402",Computer Science and Engg
17781,227025,174.5,28352,OC,4944,CS,OC,"Arunachala Clg of Engg for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari DT 629203",Computer Science and Engg
17782,352295,174.5,28354,BC,1216,CS,BC,"Saveetha Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Computer Science and Engg
17783,214893,174.5,28355,BC,2357,CS,OC,"V S B Clg of Engg Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore DT 642109",Computer Science and Engg
17784,370518,174.5,28358,BC,4960,EE,OC,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Electrical and Electronics Engg
17785,352539,174.5,28361,MBC,1210,CS,MBC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Computer Science and Engg
17786,215365,174.5,28362,BC,4960,EE,OC,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Electrical and Electronics Engg
17787,320980,174.5,28363,BC,2711,EE,BC,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Electrical and Electronics Engg
17788,212148,174.5,28364,MBC,1149,IT,MBC,"St. Josephs Inst of Tech, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), CHN 600119",Information Tech
17789,202208,174.5,28365,MBC,2711,AL,MBC,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Agricultural and Irrigation Engg (SS)
17790,270146,174.5,28367,BC,4962,CS,BC,"National Engg Clge (Aut), Kovilpatti, Thoothukudi DT 628503",Computer Science and Engg
17791,234516,174.5,28368,MBC,2653,EE,OC,"Knowledge Inst of Tech, KIOT Campus, Kakapalayam Post, Salem DT 637504",Electrical and Electronics Engg
17792,342171,174.5,28369,BCM,1112,EC,BCM,"R M D Engg Clge, Kavaraipettai, Gummidipoondi, Thiruvallur DT 601206",Electronics and Communication Engg
17793,312095,174.5,28370,SC,2,PM,SC,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Pharmaceutical Tech (SS)
17794,320751,174.5,28371,BC,2620,TS,OC,"Vivekanandha Clg of Engg for Women (Aut), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam,",Computer science and Tech
17795,295591,174.5,28372,BC,4680,CE,OC,"AAA Clg of Engg and Tech, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar DT 626005",Civil Engg
17796,230788,174.5,28373,BC,3011,CS,BC,"University Clg of Engg,BIT Campus,Anna university ,Tiruchirappalli DT 620024",Computer Science and Engg
17797,267792,174.5,28374,BCM,2722,EC,BCM,"Sri Krishna Clge of Tech (Aut), Kovaipudur Post, Coimbatore DT 641042",Electronics and Communication Engg
17798,233778,174.5,28375,BC,1216,SC,BC,"Saveetha Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Computer Science and Engg (Internet of Things and Cyber Security including Block Chain Tech)
17799,336275,174.5,28377,BC,2710,EC,BC,"Karpagam Clg of Engg (Aut), Othakkalmandapam, Coimbatore DT 641032",Electronics and Communication Engg
17800,352198,174.5,28379,ST,2005,CE,ST,"Government Clge of Tech (Aut), Thadagam Road, Coimbatore DT 641013",Civil Engg
17801,261177,174.5,28380,BCM,2601,CS,OC,"Adhiyamaan Clg of Engg (Aut), Hosur, Krishnagiri DT 635109",Computer Science and Engg
17802,266481,174.5,28381,MBC,2702,AL,MBC,"Bannari Amman Inst of Tech (Aut), Sathyamanagalam, Erode DT 638401",Agricultural and Irrigation Engg (SS)
17803,229945,174.5,28382,BC,2711,MZ,OC,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Metallurgical Engg. (SS)
17804,378968,174.5,28384,MBC,3011,IT,MBC,"University Clg of Engg,BIT Campus,Anna university ,Tiruchirappalli DT 620024",Information Tech
17805,277371,174.5,28387,BC,2723,MD,OC,"Velalar Clg of Engg and Tech (Aut), Thindal Post, Erode DT 638009",Medical Electronics Engg.
17806,274194,174.5,28389,BC,1112,AL,BC,"R M D Engg Clge, Kavaraipettai, Gummidipoondi, Thiruvallur DT 601206",Agricultural and Irrigation Engg (SS)
17807,273931,174.5,28390,OC,1211,ME,OC,"Rajalakshmi Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Mechanical Engg
17808,211790,174.5,28391,SC,1211,IT,SC,"Rajalakshmi Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Information Tech
17809,340189,174.5,28393,BC,2621,CS,OC,"Er. Perumal Manimekalai Clg of Engg, Near Koneripalli, Hosur, Krishnagiri DT 635117",Computer Science and Engg
17810,284132,174.5,28394,MBC,2722,EC,MBC,"Sri Krishna Clge of Tech (Aut), Kovaipudur Post, Coimbatore DT 641042",Electronics and Communication Engg
17811,204696,174.5,28395,BC,2712,AU,OC,"Kumaraguru Clge of Tech (Aut), Chinnavedampatti Post, Coimbatore DT 641006",Automobile Engg
17812,243843,174.5,28399,BC,1210,IT,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Information Tech
17813,314877,174.5,28402,BC,1216,SC,BC,"Saveetha Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Computer Science and Engg (Internet of Things and Cyber Security including Block Chain Tech)
17814,336258,174.5,28403,MBC,2709,EE,MBC,"Institute of Road and Transport Tech, Vasavi Clge Post, Erode DT 638316",Electrical and Electronics Engg
17815,392912,174.5,28404,BC,2750,EC,OC,"KIT-Kalaignar Karunanidhi Inst of Tech (Aut), Kannampalayam, Coimbatore DT 641402",Electronics and Communication Engg
17816,364997,174.5,28405,BC,1210,IT,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Information Tech
17817,396386,174.5,28406,BC,1210,EC,OC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Electronics and Communication Engg
17818,271836,174.5,28411,MBC,2719,EC,MBC,"Sri Ramakrishna Engg Clge (Aut), Vattamalaipalayam, Coimbatore DT 641022",Electronics and Communication Engg
17819,329860,174.5,28412,SC,1317,CS,SC,"St. Josephâ\[Euro](TM)s Clg of Engg, Old Mahabalipuram Road (OMR), CHN 600 119",Computer Science and Engg
17820,289086,174.5,28414,BC,5988,CS,OC,"Theni Kammavar Sangam Clge of Tech, Theni Main Road, Koduvillarpatti Post, Theni DT 625534",Computer Science and Engg
17821,260531,174.5,28418,BC,2618,AM,OC,"Sona Clge of Tech (Aut), Suramangalam Post, Salem DT 636005",Computer Science and Engg (AI and Machine Learning)
17822,403586,174.5,28420,OC,1216,EC,OC,"Saveetha Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Electronics and Communication Engg
17823,348732,174.5,28421,BC,1210,CS,BC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Computer Science and Engg
17824,223462,174.5,28424,BC,4962,EC,BC,"National Engg Clge (Aut), Kovilpatti, Thoothukudi DT 628503",Electronics and Communication Engg
17825,263878,174.5,28425,BC,2618,IT,BC,"Sona Clge of Tech (Aut), Suramangalam Post, Salem DT 636005",Information Tech
17826,284526,174.5,28427,BC,3805,AD,OC,"Dhanalakshmi Srinivasan Engg Clge, Thuraiyur Road, Perambalur DT 621212",Artificial Intelligence and Data Science
17827,267617,174.5,28428,SC,5901,EC,SC,"Alagappa Chettair Government Clg of Engg and Tech (Aut), Karaikudi, Sivagangai DT 630004",Electronics and Communication Engg
17828,248696,174.5,28429,BC,5910,CS,BC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Computer Science and Engg
17829,366723,174.5,28431,MBC,1317,AL,MBC,"St. Josephâ\[Euro](TM)s Clg of Engg, Old Mahabalipuram Road (OMR), CHN 600 119",Agricultural and Irrigation Engg (SS)
17830,303032,174.5,28432,BC,1309,EC,BC,"Meenakshi Sundararajan Engg Clge, Kodambakkam, CHN 600024",Electronics and Communication Engg
17831,326031,174.5,28435,BC,2712,ME,BC,"Kumaraguru Clge of Tech (Aut), Chinnavedampatti Post, Coimbatore DT 641006",Mechanical Engg
17832,206837,174.5,28436,BC,1310,CS,OC,"Misrimal Navajee Munoth Jain Engg Clge, Rajiv Gandhi Salai (OMR), Thorappakkam, CHN 600096",Computer Science and Engg
17833,257493,174.5,28438,BC,1210,AD,OC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Artificial Intelligence and Data Science
17834,202765,174.5,28439,SC,1211,IT,SC,"Rajalakshmi Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Information Tech
17835,261527,174.5,28440,MBC,3801,IT,OC,"A V C Clg of Engg, Mannampandal Post, Mayiladuthurai, Nagapattinam DT 609305",Information Tech
17836,237752,174.5,28442,MBC,4676,CS,OC,"Renganayagi Varatharaj Clg of Engg, Salvarpatti, Sivakasi, Virudhunagar DT 626128",Computer Science and Engg
17837,247186,174.5,28444,BC,1149,EC,OC,"St. Josephs Inst of Tech, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), CHN 600119",Electronics and Communication Engg
17838,227730,174.5,28445,MBC,1304,EE,MBC,"Easwari Engg Clge (Aut), Ramapuram, CHN 600089",Electrical and Electronics Engg
17839,322603,174.5,28446,MBC,5986,CS,MBC,"Velammal Clg of Engg and Tech, Madurai - Rameshwaram High Road, Viraganoor, Madurai DT 625009",Computer Science and Engg
17840,202355,174.5,28448,BC,1112,EC,BC,"R M D Engg Clge, Kavaraipettai, Gummidipoondi, Thiruvallur DT 601206",Electronics and Communication Engg
17841,303007,174.5,28449,BC,1211,CE,OC,"Rajalakshmi Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Civil Engg
17842,403061,174.5,28455,SC,1219,MR,OC,"Sri Venkateswara Clg of Engg (Aut), Post Bag No.1, CHN-Bengaluru High Road, Pennalur, Irungattukottai",Marine Engg
17843,331618,174.5,28456,BC,2726,CS,OC,"SNS Clge of Tech (Aut), Kalappatti Post, Coimbatore DT 641035",Computer Science and Engg
17844,291713,174.5,28458,BC,5910,IT,OC,"P S N A Colllege of Engg and Tech, Dindigul DT 624622",Information Tech
17845,222244,174.5,28460,BCM,2711,EC,BCM,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Electronics and Communication Engg
17846,225749,174.5,28461,MBC,4960,AD,MBC,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Artificial Intelligence and Data Science
17847,238876,174.5,28463,BC,1118,CS,OC,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engg Clge (Aut), Avadi-Alamathi Road, CHN 600 062",Computer Science and Engg
17848,300399,174.5,28464,BC,1516,EC,BC,"Thanthai Periyar Government Inst of Tech , Bagayam, Vellore DT 632002",Electronics and Communication Engg
17849,311308,174.5,28466,BC,2620,IT,OC,"Vivekanandha Clg of Engg for Women (Aut), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam,",Information Tech
17850,247912,174.5,28467,BC,1210,EC,OC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Electronics and Communication Engg
17851,351932,174.5,28469,BC,1013,IT,OC,"University Clg of Engg, Villupuram, Kakuppam, Villupuram DT 605103",Information Tech
17852,216161,174.5,28471,BC,1211,BT,BC,"Rajalakshmi Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Bio Tech
17853,338792,174.5,28472,BC,2,CR,OC,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Ceramic Tech (SS)
17854,253906,174.5,28473,BC,3830,EC,OC,"K Ramakrishnan Clg of Engg, Kariyamanickam Road, Samayapuram, Manachanallur TK, Tiruchirappalli DT 621112",Electronics and Communication Engg
17855,333039,174.5,28474,BC,2607,EC,OC,"K S Rangasamy Clge of Tech (Aut), Tiruchengode, Namakkal DT 637215",Electronics and Communication Engg
17856,237950,174.5,28475,BC,1210,CB,OC,"Panimalar Engg Clge, Nazarethpet, Poonamallee, CHN 602103",Computer Science and Business System
17857,231996,174.5,28476,BC,1413,EC,OC,"Sri Venkateswaraa Clge Of Tech, BHB Nagar, Vadakkal Village, Pondur Post, Sriperumbudur TK, Kancheepuram DT",Electronics and Communication Engg
17858,344289,174.5,28483,BC,2607,CS,OC,"K S Rangasamy Clge of Tech (Aut), Tiruchengode, Namakkal DT 637215",Computer Science and Engg
17859,208117,174.5,28484,MBC,1419,EC,MBC,"Sri Sairam Enginering Clge, West Tambaram, CHN 600044",Electronics and Communication Engg
17860,215618,174.5,28488,MBC,2719,EC,MBC,"Sri Ramakrishna Engg Clge (Aut), Vattamalaipalayam, Coimbatore DT 641022",Electronics and Communication Engg
17861,267868,174.5,28490,BC,1122,AM,OC,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engg Clge, Avadi-Alamathi Road, CHN 600 062",Computer Science and Engg (AI and Machine Learning)
17862,351494,174.5,28493,BC,2,PP,BC,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Petroleum Engg and Tech (SS)
17863,311905,174.5,28497,BC,1216,AD,BC,"Saveetha Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Artificial Intelligence and Data Science
17864,330964,174.5,28498,SC,2712,CS,SC,"Kumaraguru Clge of Tech (Aut), Chinnavedampatti Post, Coimbatore DT 641006",Computer Science and Engg
17865,385710,174.5,28500,BC,1422,EC,BC,"SRM Valliammai Engg Clge (Aut), Kattankulathur, CHN 603203",Electronics and Communication Engg
17866,258518,174.5,28503,MBC,1408,CS,OC,"I F E T Clg of Engg (Aut), Gangarampalayam, Villupuram DT 605108",Computer Science and Engg
17867,221816,174.5,28504,BC,2727,CS,OC,"Sri Shakthi Institute of Engg and Tech (Aut), L&T Bye-Pass, Venkitapuram Post, Coimbatore DT 641062",Computer Science and Engg
17868,394148,174.5,28506,BC,2006,PS,BC,"PSG Clge of Tech (Aut), Peelamedu, Coimbatore DT 641004",Production Engg (Sandwich) (SS)
17869,392587,174.5,28507,BC,1219,CH,BC,"Sri Venkateswara Clg of Engg (Aut), Post Bag No.1, CHN-Bengaluru High Road, Pennalur, Irungattukottai",Chemical Engg
17870,336276,174.5,28513,MBC,2751,AD,OC,"KGISL Inst of Tech, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore DT 641035",Artificial Intelligence and Data Science
17871,383943,174.495,28517,SC,1013,CS,SC,"University Clg of Engg, Villupuram, Kakuppam, Villupuram DT 605103",Computer Science and Engg
17872,371930,174.485,28519,OC,1533,CS,OC,"Panimalar Engg College City Campus,Nelson Manickam Rd, CHN – 600029",Computer Science and Engg
17873,239704,174.475,28521,MBC,4960,EC,MBC,"Mepco Schlenk Engg Clge (Aut), Sivakasi, Virudhunagar DT 626005",Electronics and Communication Engg
17874,379901,174.475,28522,BCM,3926,CS,OC,"Chendhuran College of Engg and Tech, Madurai Road, Lenavilakku, PilivalamPost, Pudukkottai ­ 622 507",Computer Science and Engg
17875,324088,174.46,28526,BCM,2651,FT,OC,"Jai Shriram Engg Clge, Dharapuram Road, Avinashi Palayam, Tiruppur DT 638660",Fashion Tech
17876,409252,174.46,28529,BCM,2712,ME,BCM,"Kumaraguru Clge of Tech (Aut), Chinnavedampatti Post, Coimbatore DT 641006",Mechanical Engg
17877,266580,174.46,28531,MBC,4971,CS,MBC,"St. Xavier Catholic Clg of Engg, Chunkankadai, Nagercoil, Kanyakumari DT 629807",Computer Science and Engg
17878,322682,174.45,28532,MBC,2711,EC,MBC,"Kongu Engg Clge (Aut), Perundurai, Erode DT 638052",Electronics and Communication Engg
17879,330876,174.45,28533,BC,2,TX,BC,"Anna Univ - ACT Campus, Sardar Patel Road, Guindy, CHN 600 025",Textile Tech
17880,307508,174.44,28535,SC,3841,AD,OC,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam TK, Tiruchirappalli DT 620009",Artificial Intelligence and Data Science
17881,309384,174.415,28536,BC,4020,GI,OC,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli DT 627007",Geo­Informatics
17882,264533,174.41,28537,BC,2764,EE,OC,"K P R Institute of Engg and Tech, Kollupalayam Village, Arasur Panchayat, Coimbatore DT 641407",Electrical and Electronics Engg
17883,332406,174.405,28538,BCM,2709,IT,BCM,"Institute of Road and Transport Tech, Vasavi Clge Post, Erode DT 638316",Information Tech
17884,277456,174.405,28539,BC,1516,EE,OC,"Thanthai Periyar Government Inst of Tech , Bagayam, Vellore DT 632002",Electrical and Electronics Engg
17885,211034,174.405,28541,ST,1211,BT,ST,"Rajalakshmi Engg Clge (Aut), Thandalam, Sriperumpudur TK, Kancheepuram DT 602105",Bio Tech
17886,282448,174.4,28543,BC,2702,BT,OC,"Bannari Amman Inst of Tech (Aut), Sathyamanagalam, Erode DT 638401",Bio Tech
17887,386939,174.385,28545,SC,5502,AG,OC,"Sree Raaja Raajan Clg of Engg & Tech, Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai DT",Agriculture Engg
17888,381122,174.385,28548,MBC,2620,IT,OC,"Vivekanandha Clg of Engg for Women (Aut), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam,",Information Tech
17889,379660,174.38,28549,BC,1414,IT,BC,"Prince Shri Venkateshwara Padmavathy Enginering Clge, Ponmar, CHN 600048",Information Tech
